,REEF_ID,YEAR,SUBREGION,REGION_PS,MACROALGAE,HARD_CORAL,PSI,LON,LAT,human100km,human50km,human25km
1470,100051,2001,E Indonesia_PNG,Indo-Pacific,11.9,55,-1.2882,118.396,-2.08553,138027,0,0
1471,100055,1997,Andaman_Nicobar,Indo-Pacific,0.6,29.4,-0.81612,73.38889,4.52778,140426,109336,2879
1472,100060,1997,Andaman_Nicobar,Indo-Pacific,15.6,28.8,-0.10192,72.93333,4.00028,139228,11991,2098
1473,100061,1997,Andaman_Nicobar,Indo-Pacific,0.6,50.6,-1.63679,72.95,4,139305,11991,1407
1474,100069,2006,E. Indian Ocean,Indo-Pacific,0.6,73.8,-2.52986,105.66725,-10.42925,1291,1291,1291
1475,100071,2002,E Indonesia_PNG,Indo-Pacific,19.4,38.1,-0.29147,124.73975,1.60833,1455507,996476,463604
1476,100073,2004,E. Indian Ocean,Indo-Pacific,3.8,14.4,-0.09307,95.27222,5.85444,829079,418443,24697
1477,100074,2003,E. Indian Ocean,Indo-Pacific,1.9,42.5,-1.2655,98.03094,10.57103,187411,6459,2570
1478,100077,1997,Andaman_Nicobar,Indo-Pacific,7.5,15.6,0.03117,73.375,4.45833,138880,111179,1925
1479,100080,2001,Andaman_Nicobar,Indo-Pacific,2.5,8.1,0.09079,73.58319,4.31778,126858,112419,106415
1480,100082,2001,E. Indian Ocean,Indo-Pacific,0.6,7.5,0.02867,96.84208,-12.07025,441,441,441
1481,100083,1997,Andaman_Nicobar,Indo-Pacific,24.7,59.1,-0.85566,72.81664,3.64944,135919,14938,11332
1482,100084,1997,Andaman_Nicobar,Indo-Pacific,6.3,26.9,-0.4608,72.82278,3.65306,135729,14938,11332
1483,100085,1997,Andaman_Nicobar,Indo-Pacific,49.4,25.9,1.55933,72.82333,3.65083,135919,14938,11332
1484,100086,1997,Andaman_Nicobar,Indo-Pacific,10,51.3,-1.22963,73.36111,4.50833,139940,111179,2865
1485,100087,1997,Andaman_Nicobar,Indo-Pacific,46.3,18.1,1.71728,72.77278,3.65417,126721,14612,11332
1486,100098,2002,E. Indian Ocean,Indo-Pacific,18.1,17.5,0.44755,115.46875,-8.53167,5072997,2579953,918480
1487,100099,2005,Andaman_Nicobar,Indo-Pacific,2.2,10.6,-0.02013,72.92906,3.63711,136213,14192,9307
1488,100100,2002,W Indonesia,Indo-Pacific,2.5,41.9,-1.21261,114.46694,-7.83444,5083837,785316,100645
1489,100104,2001,E. Indian Ocean,Indo-Pacific,0.6,61.3,-2.04712,98.29225,7.8195,769827,344349,265613
1490,100106,2002,E. Indian Ocean,Indo-Pacific,5,18.1,-0.18039,99.512,-2.2168,37804,12276,8742
1491,100113,2001,South China Sea,Indo-Pacific,0.6,61.9,-2.07125,100.97583,12.54783,1585770,540660,144553
1492,100114,2001,South China Sea,Indo-Pacific,35.6,33.1,0.6492,100.97583,12.54833,1585770,540660,153409
1493,100115,2001,E. Indian Ocean,Indo-Pacific,1.3,50.6,-1.60803,98.38417,7.744,787194,333567,235899
1494,100116,2001,South China Sea,Indo-Pacific,3.1,30.6,-0.74939,100.96,12.50683,1480846,472262,86911
1495,100117,2001,South China Sea,Indo-Pacific,1.3,16.3,-0.28049,100.95667,12.507,1480846,465457,86911
1496,100118,2000,E. Indian Ocean,Indo-Pacific,3.1,70.6,-2.29416,98.51858,7.88742,1025888,405587,243880
1497,100119,1998,E. Indian Ocean,Indo-Pacific,7.5,59.4,-1.65843,98.51989,7.89017,1028973,408067,243880
1498,100121,2003,South China Sea,Indo-Pacific,11.3,24.4,-0.13423,103.08672,11.05203,385930,37691,9021
1499,100134,2000,E. Indian Ocean,Indo-Pacific,2.2,35.9,-0.99768,98.28675,7.81914,766889,340822,265613
1500,100135,2005,E. Indian Ocean,Indo-Pacific,5,13.8,-0.01143,98.30575,9.2635,693084,91333,20440
1501,100136,1998,E. Indian Ocean,Indo-Pacific,0.6,33.8,-0.98508,98.38028,7.59667,656667,280684,50091
1502,100142,2001,E. Indian Ocean,Indo-Pacific,21.3,27.5,0.20512,97.64653,8.48552,303006,792,725
1503,100144,1997,Andaman_Nicobar,Indo-Pacific,1.3,25,-0.61841,73.37639,4.56667,145563,110689,2173
1504,100146,2001,E. Indian Ocean,Indo-Pacific,34.4,8.8,1.53304,97.64817,8.66517,209717,866,792
1505,100147,2003,E. Indian Ocean,Indo-Pacific,43.8,48.1,0.44369,98.23456,8.66267,929809,217586,62775
1506,100150,1997,Andaman_Nicobar,Indo-Pacific,9.7,51.9,-1.26815,73.51667,5.5,67235,23494,9123
1507,100151,2005,E. Indian Ocean,Indo-Pacific,1.9,25.6,-0.6138,98.11089,9.82744,361191,30877,4747
1508,100153,2004,E. Indian Ocean,Indo-Pacific,0.6,52.5,-1.7092,97.91733,10.87022,85010,4349,733
1509,100154,2003,E. Indian Ocean,Indo-Pacific,0.6,67.5,-2.28849,98.18444,10.68214,309056,16513,2461
1510,100155,2001,E. Indian Ocean,Indo-Pacific,0.6,75.6,-2.60227,98.19,10.68333,313840,17071,2461
1511,100156,2004,E. Indian Ocean,Indo-Pacific,1.3,55,-1.77699,98.23219,10.70111,363710,23117,1980
1512,100157,2001,E. Indian Ocean,Indo-Pacific,38.1,50.6,0.08837,98.23389,10.70111,364759,23724,1980
1513,100159,2002,E. Indian Ocean,Indo-Pacific,2.5,27.5,-0.65746,105.86228,-5.95417,11982726,2437100,528680
1514,100160,2001,E Indonesia_PNG,Indo-Pacific,25,33.4,0.14834,124.80094,-1.61964,67150,31177,6245
1515,100161,2002,W Indonesia,Indo-Pacific,35,62.5,-0.514,114.44167,-7.79389,5067085,759547,132635
1516,100164,2005,E. Indian Ocean,Indo-Pacific,7.5,41.3,-0.95845,95.87378,2.61403,64912,47075,24271
1517,100166,1999,E. Indian Ocean,Indo-Pacific,1.3,20,-0.42532,98.76778,7.66778,1404722,181551,2101
1518,100170,1999,Philippines_Spra,Indo-Pacific,18.4,17.2,0.474,119.74625,11.12306,201012,88653,8832
1519,100172,1997,Andaman_Nicobar,Indo-Pacific,1.3,43.1,-1.31839,73.36111,4.52083,139940,110345,2865
1520,100182,2001,E Indonesia_PNG,Indo-Pacific,27.5,36.9,0.13059,118.401,-2.08338,140715,0,0
1521,100184,1997,Andaman_Nicobar,Indo-Pacific,25.3,29.4,0.3196,72.95,4.01667,137592,8178,1407
1522,100185,2002,E Indonesia_PNG,Indo-Pacific,6.6,47.2,-1.23088,124.80406,1.55136,1461918,1176616,567474
1523,100186,2001,E. Indian Ocean,Indo-Pacific,0.6,25,-0.64717,97.87517,9.40533,206889,2620,1069
1524,100190,2001,Andaman_Nicobar,Indo-Pacific,1.9,8.8,0.0379,73.37472,4.05906,133711,113191,108214
1525,100192,1997,Andaman_Nicobar,Indo-Pacific,27.5,44.1,-0.14698,72.86889,3.70472,135729,15099,11332
1526,100197,2001,E. Indian Ocean,Indo-Pacific,16.9,51.3,-0.91336,97.657,8.6645,217309,866,792
1527,100198,2001,E. Indian Ocean,Indo-Pacific,23.1,13.8,0.8224,97.658,8.65617,216899,866,792
1528,100200,2001,E. Indian Ocean,Indo-Pacific,28.1,23.1,0.69036,97.89,9.42683,215757,2794,1078
1529,100203,2001,E. Indian Ocean,Indo-Pacific,38.8,71.3,-0.6794,98.269,7.923,812181,366616,293598
1530,100204,2005,E. Indian Ocean,Indo-Pacific,6.3,36.3,-0.82286,96.75333,-12.08383,441,441,441
1531,100205,2001,Philippines_Spra,Indo-Pacific,1.3,10,-0.03912,122.37639,9.88083,2713800,384518,116187
1532,100207,2001,E. Indian Ocean,Indo-Pacific,1.3,41.3,-1.24598,98.78083,7.94483,1621114,424458,53806
1533,100211,2001,W Indonesia,Indo-Pacific,2.5,7.5,0.11493,110.33472,-5.8875,832142,8650,8397
1534,100213,2001,W Indonesia,Indo-Pacific,0.6,18.8,-0.40579,110.35167,-5.86889,808749,8650,8397
1535,100214,2001,W Indonesia,Indo-Pacific,1.9,67.5,-2.23098,110.40333,-5.88611,1024323,8650,7740
1536,100215,2001,W Indonesia,Indo-Pacific,12.2,37.2,-0.58591,110.42639,-5.89694,1147543,8650,7328
1537,100216,1999,W Indonesia,Indo-Pacific,4.4,22.5,-0.3781,110.33806,-5.79389,464042,8650,8397
1538,100220,2001,E Indonesia_PNG,Indo-Pacific,0.6,31.3,-0.88854,120.99167,-6.55139,109321,9324,3551
1539,100221,2001,E Indonesia_PNG,Indo-Pacific,0.6,48.8,-1.56437,121.00397,-6.53197,109302,9324,3217
1540,100224,2001,E Indonesia_PNG,Indo-Pacific,1.3,16.9,-0.30463,119.0795,-4.98222,2965166,1409020,6066
1541,100226,2001,E. Indian Ocean,Indo-Pacific,0.6,9.4,-0.04374,108.65256,-7.70506,14519612,2525720,454081
1542,100232,2001,E. Indian Ocean,Indo-Pacific,35.6,51.9,-0.07491,98.26572,7.89281,790674,356765,286737
1543,100237,2003,E. Indian Ocean,Indo-Pacific,3.1,64.4,-2.05279,98.21956,10.46686,454425,31096,1150
1544,100238,2002,E. Indian Ocean,Indo-Pacific,4.4,30.9,-0.70395,115.46875,-8.63333,5062582,2441434,683236
1545,100241,2005,E. Indian Ocean,Indo-Pacific,1.9,13.1,-0.13105,97.38978,2.30192,353458,22009,5311
1546,100247,2001,E. Indian Ocean,Indo-Pacific,0.6,54.4,-1.78161,98.33683,7.518,546577,238782,10961
1547,100249,2001,E. Indian Ocean,Indo-Pacific,1.3,56.9,-1.8494,98.37767,7.59783,656667,280661,69768
1548,100250,2001,E. Indian Ocean,Indo-Pacific,0.6,65.6,-2.21608,98.3715,7.612,661357,291595,69883
1549,100253,2005,Andaman_Nicobar,Indo-Pacific,1.6,36.9,-1.06264,73.00072,4.26453,142855,5846,3145
1550,100257,1997,Andaman_Nicobar,Indo-Pacific,16.6,35.6,-0.3243,72.79556,3.6625,135729,14612,11332
1551,100262,2002,E. Indian Ocean,Indo-Pacific,0.6,28.1,-0.76785,115.25,-8.69028,4180565,2382674,1502993
1552,100267,2000,E Indonesia_PNG,Indo-Pacific,0.6,30,-0.84026,123.82331,-5.809,131474,55382,27165
1553,100271,2001,E. Indian Ocean,Indo-Pacific,20.6,46.3,-0.54774,97.88119,9.39219,212754,2427,990
1554,100272,2001,E. Indian Ocean,Indo-Pacific,1.3,44.4,-1.36666,97.87789,9.42358,207483,2434,1069
1555,100273,2001,E. Indian Ocean,Indo-Pacific,1.9,66.9,-2.20685,97.85331,9.43847,190524,2395,1078
1556,100278,2001,E Indonesia_PNG,Indo-Pacific,33.1,23.8,0.89625,124.55608,-1.38764,42971,15146,0
1557,100279,2001,E Indonesia_PNG,Indo-Pacific,13.1,61.9,-1.4962,124.53411,-1.38583,43203,15511,0
1558,100280,2001,E Indonesia_PNG,Indo-Pacific,20.3,37.8,-0.23627,124.56478,-1.38908,44847,15424,0
1559,100282,2001,E Indonesia_PNG,Indo-Pacific,20.6,43.1,-0.42706,124.53389,-1.39306,44038,15965,0
1560,100283,2001,Andaman_Nicobar,Indo-Pacific,20.6,3.1,1.11772,73.58694,4.31583,126858,112419,106415
1561,100284,2001,E. Indian Ocean,Indo-Pacific,14.4,6.3,0.70951,99.83822,-2.38222,33206,17411,6065
1562,100288,2001,E. Indian Ocean,Indo-Pacific,5.6,38.1,-0.92402,108.6495,-7.70711,14463547,2442867,417793
1563,100289,2002,E Indonesia_PNG,Indo-Pacific,16.6,36.6,-0.36051,124.80181,1.55675,1457496,1166464,567474
1564,100291,2004,E. Indian Ocean,Indo-Pacific,1.3,60.6,-1.99423,98.20139,10.79944,294326,14233,2194
1565,100296,2002,E. Indian Ocean,Indo-Pacific,0.6,29.4,-0.81612,115.48394,-8.6815,5028775,2316867,476131
1566,100297,2001,W Indonesia,Indo-Pacific,9.4,24.1,-0.20842,115.57814,-8.29689,5187840,1522013,420787
1567,100299,2002,E. Indian Ocean,Indo-Pacific,2.5,1.3,0.3563,96.81633,-12.165,441,441,441
1568,100300,1998,Andaman_Nicobar,Indo-Pacific,6.3,5,0.384,72.95861,3.63222,136555,14760,9307
1569,100302,1998,Andaman_Nicobar,Indo-Pacific,11.3,6.9,0.54161,72.95611,3.63306,136555,14760,9307
1570,100303,1998,Andaman_Nicobar,Indo-Pacific,10,9.4,0.38755,72.95972,3.63444,136555,14760,9307
1571,100304,1998,Andaman_Nicobar,Indo-Pacific,16.9,6.3,0.82452,72.95472,3.63389,136555,14760,9307
1572,100305,1997,Andaman_Nicobar,Indo-Pacific,25.6,23.1,0.57535,73.375,4.54167,145876,111698,2173
1573,100342,2002,Andaman_Nicobar,Indo-Pacific,4.7,9.8,0.12674,72.18333,10.85,31499,7365,6317
1574,100349,2002,Andaman_Nicobar,Indo-Pacific,2.1,17.3,-0.2827,72.16667,11.6,27025,1461,413
1575,100355,2002,Andaman_Nicobar,Indo-Pacific,1.7,16.8,-0.28138,72.71667,11.68333,21446,5701,1662
1576,100370,2002,Andaman_Nicobar,Indo-Pacific,1.2,5.2,0.14565,72.8,11.21667,35646,17002,13186
1577,100372,2002,Andaman_Nicobar,Indo-Pacific,3.3,12.6,-0.04727,72.63333,10.55,31086,9204,9204
1578,100375,2002,Andaman_Nicobar,Indo-Pacific,2.6,8.8,0.06953,72,11.48333,22626,1461,413
1579,100380,2002,E. Indian Ocean,Indo-Pacific,22.3,34.2,-0.00532,79.1733,9.2879,2389724,509260,130576
1580,100381,2002,E. Indian Ocean,Indo-Pacific,26.1,32.9,0.2197,79.14263,9.29,2466871,535004,154368
1581,100386,2002,E. Indian Ocean,Indo-Pacific,23.2,40.7,-0.21494,79.33568,9.29375,2075598,234153,77750
1582,100391,2002,E. Indian Ocean,Indo-Pacific,23.7,38.4,-0.10312,79.3277,9.2921,2077834,234135,85290
1583,100392,2002,E. Indian Ocean,Indo-Pacific,22.6,42.9,-0.32751,79.3346,8.32833,659465,41772,0
1584,100400,2002,E. Indian Ocean,Indo-Pacific,30.4,36.5,0.27849,79.14,9.291,2460769,559378,154368
1585,100423,2006,Philippines_Spra,Indo-Pacific,21.3,9.4,0.9051,124.99167,10.27411,2338054,669663,363306
1586,100427,2006,Philippines_Spra,Indo-Pacific,5,66.3,-2.03895,125.01,10.01997,2050614,467455,134617
1587,100428,2006,Philippines_Spra,Indo-Pacific,1.3,72.5,-2.45283,125.01208,10.0165,2050686,458535,134617
1588,100431,2006,Philippines_Spra,Indo-Pacific,1.9,76.9,-2.59304,125.01333,10.01439,2047636,459922,130182
1589,100438,2006,Philippines_Spra,Indo-Pacific,10.3,10,0.37779,124.63561,10.54267,5351411,733211,85485
1590,100440,2006,Philippines_Spra,Indo-Pacific,7.5,23.8,-0.28261,123.77381,11.23547,4351649,463617,190609
1591,100441,2006,SE Pacific,Indo-Pacific,1.3,46.3,-1.43907,-149.90111,-17.47083,189908,86308,15206
1592,100447,2006,Philippines_Spra,Indo-Pacific,0.6,15,-0.26097,123.67878,9.51778,4795052,846377,78615
1593,100448,2006,Philippines_Spra,Indo-Pacific,0.6,16.3,-0.30925,123.41217,12.15683,1584509,468049,141609
1594,100449,2006,Philippines_Spra,Indo-Pacific,30,18.8,0.94558,123.70158,11.18194,5076112,578732,136279
1595,100450,2006,E. Indian Ocean,Indo-Pacific,3.8,41.9,-1.1551,92.31283,20.62228,2547719,563721,111174
1596,100451,2006,Philippines_Spra,Indo-Pacific,0.6,5.6,0.10109,124.06667,11.83408,2465231,366313,106223
1597,100456,2006,GBR,GBR,0.6,25.6,-0.6713,145.86219,-16.24186,159312,1293,0
1598,100461,2006,Philippines_Spra,Indo-Pacific,18.1,11.3,0.68892,123.70528,11.2725,3897074,419367,143589
1599,100463,2006,Philippines_Spra,Indo-Pacific,0.6,44.4,-1.39542,122.51406,10.40631,4882442,1186903,75081
1600,100464,2006,Philippines_Spra,Indo-Pacific,1.3,20.6,-0.44945,121.15197,13.41994,6421598,1196899,204224
1601,100466,2006,Philippines_Spra,Indo-Pacific,10.6,15.6,0.17493,123.45769,10.98514,6596328,859352,233310
1602,100467,2006,GBR,GBR,6.9,36.9,-0.81824,145.88811,-16.17831,152878,926,0
1603,100470,2006,W Indonesia,Indo-Pacific,1.3,8.8,0.00915,110.36961,-5.80467,585642,8650,8397
1604,100477,2006,SE Pacific,Indo-Pacific,1.9,42.5,-1.2655,-151.01067,-16.68325,29911,13565,5749
1605,100478,2006,GBR,GBR,1.9,44.4,-1.33791,145.76419,-15.39567,6838,0,0
1606,100479,2006,SE Pacific,Indo-Pacific,4.4,46.9,-1.31945,-149.91725,-17.48408,189908,79201,15206
1607,100488,2006,GBR,GBR,4.4,35,-0.86084,147.65039,-18.80286,10467,0,0
1608,100489,2006,Philippines_Spra,Indo-Pacific,2.2,43.4,-1.28733,124.65569,10.54681,5260440,743017,104430
1609,100493,2006,SE Pacific,Indo-Pacific,1.9,36.3,-1.02413,-146.07611,-14.43517,2115,1223,894
1610,100499,2006,GBR,GBR,1.3,14.4,-0.20808,146.69189,-18.68961,177422,4066,513
1611,100502,2006,GBR,GBR,0.6,29.4,-0.81612,146.88083,-19.12189,180443,152158,92895
1612,100509,2006,Philippines_Spra,Indo-Pacific,1.3,61.9,-2.0425,123.69403,11.19583,4937675,556392,136070
1613,100510,2006,SE Pacific,Indo-Pacific,4.4,23.1,-0.40224,-149.90203,-17.54219,189908,103015,15206
1614,100512,2006,GBR,GBR,3.8,43.1,-1.20338,149.18333,-19.75833,12200,294,0
1615,100513,2006,GBR,GBR,8.1,21.9,-0.18145,146.01167,-16.22183,153227,0,0
1616,100514,2006,GBR,GBR,5.6,20,-0.22405,146.01167,-16.22183,153227,0,0
1617,100515,2006,GBR,GBR,21.9,19.4,0.54766,145.99453,-16.53153,171718,52446,0
1618,100516,2006,Philippines_Spra,Indo-Pacific,0.6,41.3,-1.27473,120.23767,14.75728,20408703,1703082,434101
1619,100517,2006,Philippines_Spra,Indo-Pacific,13.8,38.1,-0.55024,120.23789,14.75864,20409900,1703082,436181
1620,100519,2006,Philippines_Spra,Indo-Pacific,14.7,7.2,0.68768,124.02333,10.31025,6037521,3054043,1710781
1621,100520,2006,Philippines_Spra,Indo-Pacific,11.3,4.4,0.63815,124.6785,10.49125,5145966,741200,116776
1622,100521,2006,Philippines_Spra,Indo-Pacific,0.6,30,-0.84026,124.66736,10.48603,5178839,727556,99133
1623,100527,2006,Taiwan_Japan,Indo-Pacific,22.5,22.5,0.45573,139.488,34.09806,147936,5465,160
1624,100528,2006,Philippines_Spra,Indo-Pacific,1.9,16.9,-0.27588,124.03161,11.74175,2396062,359866,65758
1625,100529,2006,Philippines_Spra,Indo-Pacific,4.1,5,0.28336,123.82697,11.20244,4751114,494504,280711
1626,100533,2006,Philippines_Spra,Indo-Pacific,1.3,4.4,0.17811,123.69128,11.24797,4254746,454153,141634
1627,100537,2006,Philippines_Spra,Indo-Pacific,1.3,18.1,-0.3529,124.06931,11.85475,2451561,377415,112517
1628,100540,2006,Philippines_Spra,Indo-Pacific,3.8,40,-1.08269,123.75447,11.2765,3811991,424153,150412
1629,100541,2006,GBR,GBR,25.6,0.6,1.44429,147.27225,-18.73908,155471,0,0
1630,100545,2006,GBR,GBR,3.8,26.3,-0.55168,149.26833,-19.57167,3108,0,0
1631,100551,2006,E. Indian Ocean,Indo-Pacific,1.3,31.6,-0.87185,98.78,7.95,1618898,437323,53806
1632,100552,2006,South China Sea,Indo-Pacific,1.3,36.9,-1.07702,99.37883,10.55383,745145,290091,56794
1633,100560,2006,South China Sea,Indo-Pacific,1.3,66.9,-2.2356,99.42183,10.492,736101,249165,30267
1634,100567,2006,SW Pacific,Indo-Pacific,36.9,18.8,1.26186,164.9985,-20.69542,63717,28584,7257
1635,100568,2006,Hawaiian Islands,Indo-Pacific,3.8,23.8,-0.45513,-155.99861,19.8185,135438,57087,27566
1636,100575,2006,Philippines_Spra,Indo-Pacific,0.6,30,-0.84026,124.05917,11.72061,2444393,378127,51490
1637,100578,2006,GBR,GBR,1.9,9.4,0.01377,145.558,-16.37717,172325,24148,2953
1638,100579,2006,GBR,GBR,1.9,39.4,-1.14481,145.558,-16.37717,172325,24148,2953
1639,100583,2006,Andaman_Nicobar,Indo-Pacific,1.3,5.6,0.12984,72.86211,4.09103,137411,7165,4089
1640,100586,2006,Philippines_Spra,Indo-Pacific,0.6,41.3,-1.27473,123.44819,11.054,6173280,761216,106743
1641,100588,2006,Philippines_Spra,Indo-Pacific,6.9,13.8,0.07483,124.67261,10.52189,5208749,740467,115460
1642,100589,2006,Philippines_Spra,Indo-Pacific,5,35,-0.83209,124.66981,10.51608,5212719,733591,107297
1643,100590,2006,SE Pacific,Indo-Pacific,0.6,32.5,-0.93681,-149.44594,-23.40514,1881,1881,1881
1644,100592,2006,Philippines_Spra,Indo-Pacific,3.8,26.9,-0.57581,123.74994,11.29458,3580746,409623,145819
1645,100593,2006,Philippines_Spra,Indo-Pacific,5,11.3,0.08512,123.74239,11.30386,3494850,403499,145819
1646,100594,2006,Philippines_Spra,Indo-Pacific,25,8.1,1.12589,124.98244,10.25856,2344663,673468,366005
1647,100603,2006,Philippines_Spra,Indo-Pacific,5,59.4,-1.77344,125.06825,10.02681,1900533,458230,131905
1648,100604,2006,Philippines_Spra,Indo-Pacific,0.9,46.6,-1.46552,125.06825,10.02631,1908335,458230,131905
1649,100605,2006,Philippines_Spra,Indo-Pacific,0.6,54.7,-1.79368,125.06825,10.02525,1908335,458230,131905
1650,100606,2006,Philippines_Spra,Indo-Pacific,1.3,52.8,-1.69251,125.06825,10.02422,1908925,458230,131905
1651,100609,2006,W Indonesia,Indo-Pacific,0.6,45.6,-1.44369,110.40619,-5.88969,1036431,8650,7740
1652,100610,2006,W Indonesia,Indo-Pacific,0.8,45.3,-1.42445,110.34956,-5.79739,504795,8650,8397
1653,100612,2006,GBR,GBR,32.5,5.6,1.56747,146.81517,-19.19833,182330,154427,143526
1654,100613,2006,GBR,GBR,3.8,6.9,0.19657,146.81517,-19.19833,182330,154427,143526
1655,100614,2006,GBR,GBR,5.6,15,-0.03095,146.26431,-16.79192,170753,2047,0
1656,100615,2006,GBR,GBR,13.1,12.5,0.41063,146.22706,-16.84792,180683,45246,2
1657,100616,2006,GBR,GBR,20,29.4,0.07521,146.22706,-16.84792,180683,45246,2
1658,100620,2006,Philippines_Spra,Indo-Pacific,12.5,23.8,-0.05259,123.47706,12.13628,1559240,507733,147375
1659,100621,2006,Philippines_Spra,Indo-Pacific,5,18.1,-0.18039,123.47133,12.13058,1571630,504438,141951
1660,100622,2006,Philippines_Spra,Indo-Pacific,4.4,13.1,-0.01604,123.47369,12.11578,1529951,499516,122933
1661,100627,2006,GBR,GBR,3.8,28.8,-0.64822,145.99217,-16.4375,166911,5988,0
1662,100630,2006,GBR,GBR,0.6,34.4,-1.00922,146.54611,-13.80153,0,0,0
1663,100631,2006,GBR,GBR,3.8,46.9,-1.3482,145.84317,-16.0725,120310,1932,0
1664,100634,2006,SW Pacific,Indo-Pacific,12.5,53.8,-1.21117,177.38542,-16.91406,185032,11015,7178
1665,100638,2006,Philippines_Spra,Indo-Pacific,13.8,4.4,0.75316,124.97331,10.25064,2410850,667857,349237
1666,100643,2006,Philippines_Spra,Indo-Pacific,0.6,57.5,-1.90229,123.41908,11.01028,6702008,908085,188861
1667,100645,2006,Philippines_Spra,Indo-Pacific,4.4,66.9,-2.09183,123.41944,11.01028,6702008,908085,188861
1668,100646,2006,Andaman_Nicobar,Indo-Pacific,5,35.6,-0.85623,72.705,3.78683,124262,13999,3874
1669,100649,2006,Philippines_Spra,Indo-Pacific,21.3,8.1,0.95337,123.68108,11.22606,4394332,508265,136070
1670,100650,2006,GBR,GBR,1.3,31.9,-0.88392,146.48789,-18.54919,182460,11190,1439
1671,100654,2006,GBR,GBR,2.2,45.3,-1.35974,146.83503,-19.18864,181978,154095,137270
1672,100655,2006,GBR,GBR,4.7,35.3,-0.85855,146.83503,-19.18864,181978,154095,137270
1673,100656,2006,GBR,GBR,15.3,10.3,0.59572,146.83503,-19.18864,181978,154095,137270
1674,100657,2006,GBR,GBR,3.8,48.8,-1.42061,145.67708,-14.92892,229,6,0
1675,100658,2006,GBR,GBR,4.4,53.8,-1.58496,145.75417,-16.07633,129591,4795,0
1676,100662,2006,Philippines_Spra,Indo-Pacific,10,9.4,0.38755,123.73294,11.30725,3481409,396203,140133
1677,100671,2006,Philippines_Spra,Indo-Pacific,8.1,26.3,-0.35041,124.02339,11.75256,2414118,340927,71829
1678,100696,2006,Philippines_Spra,Indo-Pacific,1.9,16.9,-0.27588,124.06442,11.71967,2463447,382086,51490
1679,100698,2006,Philippines_Spra,Indo-Pacific,3.8,38.8,-1.03442,123.37292,9.99917,7645296,1464361,329731
1680,100700,2006,Philippines_Spra,Indo-Pacific,11.3,8.8,0.46919,124.02019,10.25531,5901500,3109058,1441328
1681,100702,2006,Philippines_Spra,Indo-Pacific,1.3,10,-0.03912,124.01639,11.76711,2340441,354118,86885
1682,100707,2006,Philippines_Spra,Indo-Pacific,8.8,14.4,0.13695,123.12975,10.05383,7238968,1579596,386361
1683,100711,2006,Philippines_Spra,Indo-Pacific,1.3,20,-0.42532,123.77508,11.21292,4614290,494173,197273
1684,100713,2006,Philippines_Spra,Indo-Pacific,1.9,30,-0.78276,121.21539,13.44194,6666044,1193459,210290
1685,100716,2006,Philippines_Spra,Indo-Pacific,4.4,10,0.10464,123.97736,11.81319,2233875,335751,122729
1686,100737,2006,Philippines_Spra,Indo-Pacific,40.3,2.8,2.03549,124.03647,10.27319,5949704,3073219,1448962
1687,100743,2006,Philippines_Spra,Indo-Pacific,6.9,5.6,0.38861,123.81722,9.64303,5305906,907955,307021
1688,100748,2006,Philippines_Spra,Indo-Pacific,1.3,14.4,-0.20808,124.04872,10.28364,5950319,3066659,1424650
1689,100749,2006,Philippines_Spra,Indo-Pacific,13.1,10.6,0.48304,124.05214,10.28594,5973965,3055230,1434728
1690,100752,2006,E. Indian Ocean,Indo-Pacific,5.6,30.6,-0.63438,112.6935,-8.43058,11303846,1996530,320936
1691,100754,2006,Western Pacific,Indo-Pacific,5,76.3,-2.42514,163.03764,5.31136,10270,10270,10270
1692,100755,2006,GBR,GBR,4.4,29.4,-0.64361,145.86936,-16.24294,159542,864,0
1693,100757,2006,Philippines_Spra,Indo-Pacific,38.8,7.8,1.77052,124.02092,10.30703,6034755,3049595,1710781
1694,100758,2006,Philippines_Spra,Indo-Pacific,3.8,40.6,-1.10683,122.49306,10.51564,4966245,1414126,477639
1695,100762,2006,GBR,GBR,1.3,50,-1.5839,145.77719,-15.51142,9971,0,0
1696,100767,2006,Philippines_Spra,Indo-Pacific,0.6,38.8,-1.17818,122.51056,10.40347,4878726,1175981,74606
1697,100768,2006,SE Pacific,Indo-Pacific,2.5,25,-0.56091,-150.9775,-16.73889,29911,11357,5749
1698,100769,2006,SW Pacific,Indo-Pacific,1.9,41.3,-1.21722,178.34,-19.00333,66467,7145,5114
1699,100770,2006,Philippines_Spra,Indo-Pacific,27.5,8.4,1.22883,124.01589,10.29972,6041867,3053452,1710781
1700,100771,2006,E. Indian Ocean,Indo-Pacific,9.7,47.2,-1.08712,112.69797,-8.42928,11319467,2022077,327276
1701,100772,2006,GBR,GBR,0.6,55,-1.80575,147.52108,-18.79511,103219,0,0
1702,100773,2006,SW Pacific,Indo-Pacific,4.4,39.4,-1.0298,177.31997,-16.95369,189271,13016,7829
1703,100774,2006,SW Pacific,Indo-Pacific,4.5,34,-0.81606,177.38728,-16.87572,158437,9946,6663
1704,100916,2006,Philippines_Spra,Indo-Pacific,0.6,10,-0.06787,123.41247,12.15689,1584509,468049,141609
1705,100919,2006,Philippines_Spra,Indo-Pacific,3.1,46.9,-1.37695,125.06822,10.02422,1908925,458230,131905
